fecha,temp_max,temp_min,temp_promedio,lluvia_mm,viento_kmh,ciudad,region,mes,mes_nombre,trimestre,categoria_lluvia,categoria_temp
2024-07-14,34.3,26.1,29.4,0.6,21.7,Cartagena,Caribe,7,July,Q3,Lluvia leve,Muy cálida
2024-07-15,33.9,26.1,29.6,0.2,23.8,Cartagena,Caribe,7,July,Q3,Lluvia leve,Muy cálida
2024-07-16,33.9,27.2,30.2,0.8,23.4,Cartagena,Caribe,7,July,Q3,Lluvia leve,Muy cálida
2024-07-17,31.8,25.6,28.1,7.4,17.6,Cartagena,Caribe,7,July,Q3,Lluvia leve,Muy cálida
2024-07-18,29.8,26.5,27.9,0.8,11.5,Cartagena,Caribe,7,July,Q3,Lluvia leve,Cálida
2024-07-19,28.8,24.8,26.7,19.9,14.0,Cartagena,Caribe,7,July,Q3,Lluvia moderada,Cálida
2024-07-20,30.9,24.7,27.9,9.1,15.9,Cartagena,Caribe,7,July,Q3,Lluvia leve,Cálida
2024-07-21,33.1,26.6,29.4,2.1,13.2,Cartagena,Caribe,7,July,Q3,Lluvia leve,Muy cálida
2024-07-22,31.4,26.5,28.7,3.5,17.2,Cartagena,Caribe,7,July,Q3,Lluvia leve,Muy cálida
2024-07-23,31.6,25.6,28.0,6.9,22.8,Cartagena,Caribe,7,July,Q3,Lluvia leve,Muy cálida
2024-07-24,30.6,26.2,27.8,7.7,14.3,Cartagena,Caribe,7,July,Q3,Lluvia leve,Cálida
2024-07-25,31.3,25.7,28.3,3.5,13.8,Cartagena,Caribe,7,July,Q3,Lluvia leve,Muy cálida
2024-07-26,29.5,25.3,27.1,11.7,20.7,Cartagena,Caribe,7,July,Q3,Lluvia moderada,Cálida
2024-07-27,29.6,25.7,27.5,7.7,15.6,Cartagena,Caribe,7,July,Q3,Lluvia leve,Cálida
2024-07-28,32.0,26.0,28.7,2.3,15.0,Cartagena,Caribe,7,July,Q3,Lluvia leve,Muy cálida
2024-07-29,34.6,25.7,29.3,0.0,26.2,Cartagena,Caribe,7,July,Q3,Sin lluvia,Muy cálida
2024-07-30,32.8,26.1,29.5,3.2,17.8,Cartagena,Caribe,7,July,Q3,Lluvia leve,Muy cálida
2024-07-31,29.3,26.3,28.0,0.6,26.4,Cartagena,Caribe,7,July,Q3,Lluvia leve,Muy cálida
2024-08-01,30.3,25.5,27.9,6.5,21.5,Cartagena,Caribe,8,August,Q3,Lluvia leve,Cálida
2024-08-02,29.9,25.4,27.4,1.4,16.9,Cartagena,Caribe,8,August,Q3,Lluvia leve,Cálida
2024-08-03,29.0,24.5,27.1,9.1,14.9,Cartagena,Caribe,8,August,Q3,Lluvia leve,Cálida
2024-08-04,29.1,25.6,27.5,1.3,13.0,Cartagena,Caribe,8,August,Q3,Lluvia leve,Cálida
2024-08-05,29.2,25.1,27.3,8.3,18.7,Cartagena,Caribe,8,August,Q3,Lluvia leve,Cálida
2024-08-06,27.8,24.3,26.3,28.8,14.8,Cartagena,Caribe,8,August,Q3,Lluvia moderada,Cálida
2024-08-07,29.6,24.6,27.0,4.7,10.8,Cartagena,Caribe,8,August,Q3,Lluvia leve,Cálida
2024-08-08,30.5,24.8,27.7,0.3,13.0,Cartagena,Caribe,8,August,Q3,Lluvia leve,Cálida
2024-08-09,30.0,25.0,27.9,11.9,16.6,Cartagena,Caribe,8,August,Q3,Lluvia moderada,Cálida
2024-08-10,29.9,24.6,27.0,15.8,14.5,Cartagena,Caribe,8,August,Q3,Lluvia moderada,Cálida
2024-08-11,29.3,24.7,26.9,3.3,13.3,Cartagena,Caribe,8,August,Q3,Lluvia leve,Cálida
2024-08-12,31.5,25.3,28.2,3.5,11.8,Cartagena,Caribe,8,August,Q3,Lluvia leve,Muy cálida
2024-08-13,30.2,25.0,27.3,4.8,21.4,Cartagena,Caribe,8,August,Q3,Lluvia leve,Cálida
2024-08-14,31.5,25.5,28.4,6.1,10.9,Cartagena,Caribe,8,August,Q3,Lluvia leve,Muy cálida
2024-08-15,31.8,25.0,28.4,4.8,14.8,Cartagena,Caribe,8,August,Q3,Lluvia leve,Muy cálida
2024-08-16,31.5,26.8,28.7,0.9,12.2,Cartagena,Caribe,8,August,Q3,Lluvia leve,Muy cálida
2024-08-17,30.5,26.3,28.1,2.7,16.1,Cartagena,Caribe,8,August,Q3,Lluvia leve,Muy cálida
2024-08-18,30.8,25.8,28.5,1.6,13.4,Cartagena,Caribe,8,August,Q3,Lluvia leve,Muy cálida
2024-08-19,32.0,26.4,29.2,0.4,10.6,Cartagena,Caribe,8,August,Q3,Lluvia leve,Muy cálida
2024-08-20,30.4,26.8,28.5,1.0,20.4,Cartagena,Caribe,8,August,Q3,Lluvia leve,Muy cálida
2024-08-21,30.0,26.7,28.1,2.7,23.8,Cartagena,Caribe,8,August,Q3,Lluvia leve,Muy cálida
2024-08-22,30.3,26.2,28.1,2.1,20.8,Cartagena,Caribe,8,August,Q3,Lluvia leve,Muy cálida
2024-08-23,30.0,24.9,27.6,2.3,13.3,Cartagena,Caribe,8,August,Q3,Lluvia leve,Cálida
2024-08-24,29.3,25.5,27.0,7.7,16.9,Cartagena,Caribe,8,August,Q3,Lluvia leve,Cálida
2024-08-25,28.0,24.5,26.3,30.5,21.2,Cartagena,Caribe,8,August,Q3,Lluvia fuerte,Cálida
2024-08-26,28.3,23.7,26.0,9.2,10.1,Cartagena,Caribe,8,August,Q3,Lluvia leve,Cálida
2024-08-27,30.6,23.5,27.3,0.4,17.3,Cartagena,Caribe,8,August,Q3,Lluvia leve,Cálida
2024-08-28,32.4,25.0,28.7,0.3,21.1,Cartagena,Caribe,8,August,Q3,Lluvia leve,Muy cálida
2024-08-29,33.4,25.5,29.2,0.2,20.4,Cartagena,Caribe,8,August,Q3,Lluvia leve,Muy cálida
2024-08-30,31.0,26.4,28.2,3.1,14.4,Cartagena,Caribe,8,August,Q3,Lluvia leve,Muy cálida
2024-08-31,30.1,26.0,27.8,17.7,16.3,Cartagena,Caribe,8,August,Q3,Lluvia moderada,Cálida
2024-09-01,29.4,24.1,27.1,13.9,16.0,Cartagena,Caribe,9,September,Q3,Lluvia moderada,Cálida
2024-09-02,30.4,24.5,27.6,1.1,13.3,Cartagena,Caribe,9,September,Q3,Lluvia leve,Cálida
2024-09-03,29.8,25.1,27.6,1.3,16.0,Cartagena,Caribe,9,September,Q3,Lluvia leve,Cálida
2024-09-04,29.9,24.9,27.3,13.4,13.9,Cartagena,Caribe,9,September,Q3,Lluvia moderada,Cálida
2024-09-05,30.5,24.9,27.4,7.8,15.0,Cartagena,Caribe,9,September,Q3,Lluvia leve,Cálida
2024-09-06,29.3,24.9,27.0,17.7,15.8,Cartagena,Caribe,9,September,Q3,Lluvia moderada,Cálida
2024-09-07,29.2,24.9,27.4,15.2,12.0,Cartagena,Caribe,9,September,Q3,Lluvia moderada,Cálida
2024-09-08,29.4,25.7,27.1,11.9,21.6,Cartagena,Caribe,9,September,Q3,Lluvia moderada,Cálida
2024-09-09,29.6,26.3,27.9,5.9,9.5,Cartagena,Caribe,9,September,Q3,Lluvia leve,Cálida
2024-09-10,31.3,26.1,28.2,1.7,14.4,Cartagena,Caribe,9,September,Q3,Lluvia leve,Muy cálida
2024-09-11,29.5,25.1,27.3,10.1,14.3,Cartagena,Caribe,9,September,Q3,Lluvia moderada,Cálida
2024-09-12,28.9,24.5,26.8,17.5,18.4,Cartagena,Caribe,9,September,Q3,Lluvia moderada,Cálida
2024-09-13,30.3,25.3,27.7,1.5,8.7,Cartagena,Caribe,9,September,Q3,Lluvia leve,Cálida
2024-09-14,30.1,25.1,27.4,5.9,14.6,Cartagena,Caribe,9,September,Q3,Lluvia leve,Cálida
2024-09-15,32.1,25.7,28.9,0.2,14.3,Cartagena,Caribe,9,September,Q3,Lluvia leve,Muy cálida
2024-09-16,31.3,26.5,28.3,9.3,28.8,Cartagena,Caribe,9,September,Q3,Lluvia leve,Muy cálida
2024-09-17,31.2,26.6,28.2,6.3,15.1,Cartagena,Caribe,9,September,Q3,Lluvia leve,Muy cálida
2024-09-18,31.8,25.2,28.9,0.4,14.3,Cartagena,Caribe,9,September,Q3,Lluvia leve,Muy cálida
2024-09-19,31.7,26.2,28.5,2.6,20.4,Cartagena,Caribe,9,September,Q3,Lluvia leve,Muy cálida
2024-09-20,30.2,25.0,27.4,6.2,15.8,Cartagena,Caribe,9,September,Q3,Lluvia leve,Cálida
2024-09-21,29.2,25.0,27.3,16.3,10.8,Cartagena,Caribe,9,September,Q3,Lluvia moderada,Cálida
2024-09-22,29.4,24.4,26.8,8.3,10.7,Cartagena,Caribe,9,September,Q3,Lluvia leve,Cálida
2024-09-23,30.6,25.0,27.9,1.2,12.1,Cartagena,Caribe,9,September,Q3,Lluvia leve,Cálida
2024-09-24,30.8,25.7,28.0,7.9,12.0,Cartagena,Caribe,9,September,Q3,Lluvia leve,Muy cálida
2024-09-25,29.7,24.9,27.0,9.6,12.6,Cartagena,Caribe,9,September,Q3,Lluvia leve,Cálida
2024-09-26,29.2,25.0,27.2,5.1,14.1,Cartagena,Caribe,9,September,Q3,Lluvia leve,Cálida
2024-09-27,30.5,24.5,27.4,3.0,10.1,Cartagena,Caribe,9,September,Q3,Lluvia leve,Cálida
2024-09-28,28.3,24.8,26.6,12.1,19.3,Cartagena,Caribe,9,September,Q3,Lluvia moderada,Cálida
2024-09-29,28.0,24.7,26.1,9.9,17.2,Cartagena,Caribe,9,September,Q3,Lluvia leve,Cálida
2024-09-30,29.2,24.7,26.9,0.9,12.6,Cartagena,Caribe,9,September,Q3,Lluvia leve,Cálida
2024-10-01,30.4,24.0,27.7,0.3,12.7,Cartagena,Caribe,10,October,Q4,Lluvia leve,Cálida
2024-10-02,29.9,24.7,27.5,1.2,10.5,Cartagena,Caribe,10,October,Q4,Lluvia leve,Cálida
2024-10-03,30.5,24.0,27.8,0.6,15.5,Cartagena,Caribe,10,October,Q4,Lluvia leve,Cálida
2024-10-04,31.8,25.6,28.5,0.7,19.8,Cartagena,Caribe,10,October,Q4,Lluvia leve,Muy cálida
2024-10-05,29.5,24.7,27.1,1.9,14.6,Cartagena,Caribe,10,October,Q4,Lluvia leve,Cálida
2024-10-06,29.1,25.0,26.9,9.3,16.8,Cartagena,Caribe,10,October,Q4,Lluvia leve,Cálida
2024-10-07,29.4,25.2,27.3,3.6,13.8,Cartagena,Caribe,10,October,Q4,Lluvia leve,Cálida
2024-10-08,29.2,24.1,26.8,10.9,14.3,Cartagena,Caribe,10,October,Q4,Lluvia moderada,Cálida
2024-10-09,29.5,24.2,26.9,14.6,11.0,Cartagena,Caribe,10,October,Q4,Lluvia moderada,Cálida
2024-10-10,28.9,24.8,26.4,11.4,14.8,Cartagena,Caribe,10,October,Q4,Lluvia moderada,Cálida
2024-10-11,29.3,24.2,27.0,4.8,11.1,Cartagena,Caribe,10,October,Q4,Lluvia leve,Cálida
2024-10-12,29.3,24.8,27.6,1.1,16.3,Cartagena,Caribe,10,October,Q4,Lluvia leve,Cálida
2024-10-13,29.7,26.1,28.1,0.5,18.9,Cartagena,Caribe,10,October,Q4,Lluvia leve,Muy cálida
2024-10-14,30.3,26.1,27.7,1.9,13.1,Cartagena,Caribe,10,October,Q4,Lluvia leve,Cálida
2024-10-15,28.5,24.8,26.6,11.7,18.0,Cartagena,Caribe,10,October,Q4,Lluvia moderada,Cálida
2024-10-16,28.4,24.9,26.4,6.6,10.7,Cartagena,Caribe,10,October,Q4,Lluvia leve,Cálida
2024-10-17,29.7,25.4,27.8,2.5,11.6,Cartagena,Caribe,10,October,Q4,Lluvia leve,Cálida
2024-10-18,30.8,25.3,28.5,3.4,14.0,Cartagena,Caribe,10,October,Q4,Lluvia leve,Muy cálida
2024-10-19,30.3,25.1,27.8,3.4,20.5,Cartagena,Caribe,10,October,Q4,Lluvia leve,Cálida
2024-10-20,29.4,24.8,26.9,4.6,14.1,Cartagena,Caribe,10,October,Q4,Lluvia leve,Cálida
2024-10-21,28.7,24.9,26.9,8.4,20.8,Cartagena,Caribe,10,October,Q4,Lluvia leve,Cálida
2024-10-22,28.4,25.0,26.6,7.8,11.5,Cartagena,Caribe,10,October,Q4,Lluvia leve,Cálida
2024-10-23,29.0,24.8,27.1,2.9,9.9,Cartagena,Caribe,10,October,Q4,Lluvia leve,Cálida
2024-10-24,30.2,24.8,27.7,4.8,18.3,Cartagena,Caribe,10,October,Q4,Lluvia leve,Cálida
2024-10-25,31.1,26.0,28.7,0.8,15.2,Cartagena,Caribe,10,October,Q4,Lluvia leve,Muy cálida
2024-10-26,31.8,26.4,29.1,0.7,17.8,Cartagena,Caribe,10,October,Q4,Lluvia leve,Muy cálida
2024-10-27,30.5,26.8,28.6,1.2,17.9,Cartagena,Caribe,10,October,Q4,Lluvia leve,Muy cálida
2024-10-28,29.4,25.5,27.4,11.5,14.7,Cartagena,Caribe,10,October,Q4,Lluvia moderada,Cálida
2024-10-29,30.1,25.9,28.4,1.8,19.4,Cartagena,Caribe,10,October,Q4,Lluvia leve,Muy cálida
2024-10-30,29.9,25.7,27.9,5.7,17.1,Cartagena,Caribe,10,October,Q4,Lluvia leve,Cálida
2024-10-31,28.9,24.3,26.9,4.6,16.8,Cartagena,Caribe,10,October,Q4,Lluvia leve,Cálida
2024-11-01,27.6,24.1,25.4,42.4,16.3,Cartagena,Caribe,11,November,Q4,Lluvia fuerte,Cálida
2024-11-02,27.3,24.5,25.8,19.6,22.2,Cartagena,Caribe,11,November,Q4,Lluvia moderada,Cálida
2024-11-03,26.5,25.0,25.5,35.0,28.2,Cartagena,Caribe,11,November,Q4,Lluvia fuerte,Cálida
2024-11-04,28.5,25.7,26.9,2.3,32.3,Cartagena,Caribe,11,November,Q4,Lluvia leve,Cálida
2024-11-05,28.8,25.2,27.1,0.0,19.5,Cartagena,Caribe,11,November,Q4,Sin lluvia,Cálida
2024-11-06,29.8,24.4,27.4,0.2,14.3,Cartagena,Caribe,11,November,Q4,Lluvia leve,Cálida
2024-11-07,28.6,24.9,26.7,6.2,8.9,Cartagena,Caribe,11,November,Q4,Lluvia leve,Cálida
2024-11-08,27.6,23.8,25.4,26.0,14.1,Cartagena,Caribe,11,November,Q4,Lluvia moderada,Cálida
2024-11-09,27.6,23.7,25.8,24.8,25.8,Cartagena,Caribe,11,November,Q4,Lluvia moderada,Cálida
2024-11-10,28.8,24.5,26.7,3.7,13.0,Cartagena,Caribe,11,November,Q4,Lluvia leve,Cálida
2024-11-11,27.4,24.3,25.8,21.9,22.1,Cartagena,Caribe,11,November,Q4,Lluvia moderada,Cálida
2024-11-12,29.2,24.2,26.9,0.5,19.3,Cartagena,Caribe,11,November,Q4,Lluvia leve,Cálida
2024-11-13,29.1,24.4,27.1,0.2,22.8,Cartagena,Caribe,11,November,Q4,Lluvia leve,Cálida
2024-11-14,29.5,25.5,27.6,0.7,18.6,Cartagena,Caribe,11,November,Q4,Lluvia leve,Cálida
2024-11-15,29.6,24.5,27.1,1.9,13.5,Cartagena,Caribe,11,November,Q4,Lluvia leve,Cálida
2024-11-16,29.9,24.5,27.3,0.3,14.1,Cartagena,Caribe,11,November,Q4,Lluvia leve,Cálida
2024-11-17,29.8,25.4,27.4,0.9,11.6,Cartagena,Caribe,11,November,Q4,Lluvia leve,Cálida
2024-11-18,28.9,24.2,26.9,3.6,11.6,Cartagena,Caribe,11,November,Q4,Lluvia leve,Cálida
2024-11-19,29.4,25.4,27.1,6.6,16.5,Cartagena,Caribe,11,November,Q4,Lluvia leve,Cálida
2024-11-20,28.3,24.2,26.4,5.6,12.5,Cartagena,Caribe,11,November,Q4,Lluvia leve,Cálida
2024-11-21,28.3,24.9,26.4,2.0,10.8,Cartagena,Caribe,11,November,Q4,Lluvia leve,Cálida
2024-11-22,29.1,24.3,26.5,4.9,9.1,Cartagena,Caribe,11,November,Q4,Lluvia leve,Cálida
2024-11-23,29.3,24.3,26.5,2.5,9.0,Cartagena,Caribe,11,November,Q4,Lluvia leve,Cálida
2024-11-24,29.5,23.5,26.9,12.3,11.6,Cartagena,Caribe,11,November,Q4,Lluvia moderada,Cálida
2024-11-25,29.4,25.3,27.4,7.3,11.0,Cartagena,Caribe,11,November,Q4,Lluvia leve,Cálida
2024-11-26,29.3,24.3,26.9,9.0,13.8,Cartagena,Caribe,11,November,Q4,Lluvia leve,Cálida
2024-11-27,27.8,25.4,26.5,6.5,11.0,Cartagena,Caribe,11,November,Q4,Lluvia leve,Cálida
2024-11-28,28.7,25.0,26.9,0.9,13.4,Cartagena,Caribe,11,November,Q4,Lluvia leve,Cálida
2024-11-29,29.8,24.3,27.0,5.2,10.1,Cartagena,Caribe,11,November,Q4,Lluvia leve,Cálida
2024-11-30,29.9,25.4,27.7,0.8,12.2,Cartagena,Caribe,11,November,Q4,Lluvia leve,Cálida
2024-12-01,31.7,26.3,28.6,5.1,16.8,Cartagena,Caribe,12,December,Q4,Lluvia leve,Muy cálida
2024-12-02,30.3,26.7,27.7,4.9,18.4,Cartagena,Caribe,12,December,Q4,Lluvia leve,Cálida
2024-12-03,30.1,25.3,27.6,2.1,22.1,Cartagena,Caribe,12,December,Q4,Lluvia leve,Cálida
2024-12-04,30.6,24.9,28.2,0.6,22.2,Cartagena,Caribe,12,December,Q4,Lluvia leve,Muy cálida
2024-12-05,31.1,25.3,27.9,1.5,19.4,Cartagena,Caribe,12,December,Q4,Lluvia leve,Cálida
2024-12-06,29.5,25.3,27.3,2.8,15.5,Cartagena,Caribe,12,December,Q4,Lluvia leve,Cálida
2024-12-07,29.8,24.8,27.3,1.5,19.9,Cartagena,Caribe,12,December,Q4,Lluvia leve,Cálida
2024-12-08,31.8,23.9,27.9,0.0,20.8,Cartagena,Caribe,12,December,Q4,Sin lluvia,Cálida
2024-12-09,33.7,24.4,28.3,0.0,22.4,Cartagena,Caribe,12,December,Q4,Sin lluvia,Muy cálida
2024-12-10,33.7,24.3,28.4,0.0,22.5,Cartagena,Caribe,12,December,Q4,Sin lluvia,Muy cálida
2024-12-11,34.0,24.6,28.6,0.0,22.0,Cartagena,Caribe,12,December,Q4,Sin lluvia,Muy cálida
2024-12-12,32.5,26.3,28.5,0.2,24.7,Cartagena,Caribe,12,December,Q4,Lluvia leve,Muy cálida
2024-12-13,32.3,26.0,28.1,0.2,28.6,Cartagena,Caribe,12,December,Q4,Lluvia leve,Muy cálida
2024-12-14,31.9,26.0,28.0,0.3,25.5,Cartagena,Caribe,12,December,Q4,Lluvia leve,Muy cálida
2024-12-15,32.0,25.8,28.1,0.4,20.7,Cartagena,Caribe,12,December,Q4,Lluvia leve,Muy cálida
2024-12-16,32.3,25.7,28.2,0.1,17.0,Cartagena,Caribe,12,December,Q4,Lluvia leve,Muy cálida
2024-12-17,33.2,25.8,28.5,0.4,21.9,Cartagena,Caribe,12,December,Q4,Lluvia leve,Muy cálida
2024-12-18,33.4,25.4,28.9,0.2,23.0,Cartagena,Caribe,12,December,Q4,Lluvia leve,Muy cálida
2024-12-19,33.5,25.7,29.0,0.1,19.1,Cartagena,Caribe,12,December,Q4,Lluvia leve,Muy cálida
2024-12-20,30.7,25.3,27.7,0.8,16.2,Cartagena,Caribe,12,December,Q4,Lluvia leve,Cálida
2024-12-21,29.9,25.0,27.5,4.5,11.3,Cartagena,Caribe,12,December,Q4,Lluvia leve,Cálida
2024-12-22,29.7,24.0,26.8,8.3,9.6,Cartagena,Caribe,12,December,Q4,Lluvia leve,Cálida
2024-12-23,29.4,26.1,27.3,1.7,19.3,Cartagena,Caribe,12,December,Q4,Lluvia leve,Cálida
2024-12-24,30.1,25.4,27.0,7.2,13.6,Cartagena,Caribe,12,December,Q4,Lluvia leve,Cálida
2024-12-25,30.1,25.4,27.4,2.1,13.5,Cartagena,Caribe,12,December,Q4,Lluvia leve,Cálida
2024-12-26,31.0,25.1,27.6,1.0,13.1,Cartagena,Caribe,12,December,Q4,Lluvia leve,Cálida
2024-12-27,28.7,25.2,26.7,9.1,13.1,Cartagena,Caribe,12,December,Q4,Lluvia leve,Cálida
2024-12-28,28.5,25.1,26.6,3.1,10.7,Cartagena,Caribe,12,December,Q4,Lluvia leve,Cálida
2024-12-29,29.1,25.1,26.7,1.1,15.1,Cartagena,Caribe,12,December,Q4,Lluvia leve,Cálida
2024-12-30,28.1,24.1,26.1,3.8,13.4,Cartagena,Caribe,12,December,Q4,Lluvia leve,Cálida
2024-12-31,29.1,25.6,27.0,0.9,18.9,Cartagena,Caribe,12,December,Q4,Lluvia leve,Cálida
2024-01-01,24.2,19.3,21.8,0.9,9.4,Bucaramanga,Andina,1,January,Q1,Lluvia leve,Templada
2024-01-02,25.5,19.2,22.1,0.0,9.0,Bucaramanga,Andina,1,January,Q1,Sin lluvia,Cálida
2024-01-03,25.3,18.3,21.5,0.0,7.6,Bucaramanga,Andina,1,January,Q1,Sin lluvia,Templada
2024-01-04,25.4,18.2,21.7,0.0,8.7,Bucaramanga,Andina,1,January,Q1,Sin lluvia,Templada
2024-01-05,24.7,18.1,21.3,0.0,7.2,Bucaramanga,Andina,1,January,Q1,Sin lluvia,Templada
2024-01-06,25.8,18.2,21.5,0.0,8.4,Bucaramanga,Andina,1,January,Q1,Sin lluvia,Templada
2024-01-07,25.9,18.4,21.8,0.0,9.0,Bucaramanga,Andina,1,January,Q1,Sin lluvia,Templada
2024-01-08,26.2,18.1,21.7,0.0,9.9,Bucaramanga,Andina,1,January,Q1,Sin lluvia,Templada
2024-01-09,26.7,17.4,22.4,0.0,8.7,Bucaramanga,Andina,1,January,Q1,Sin lluvia,Cálida
2024-01-10,26.6,17.8,22.7,0.3,8.4,Bucaramanga,Andina,1,January,Q1,Lluvia leve,Cálida
2024-01-11,25.5,18.5,22.0,1.1,8.7,Bucaramanga,Andina,1,January,Q1,Lluvia leve,Cálida
2024-01-12,25.8,18.4,22.2,0.4,8.8,Bucaramanga,Andina,1,January,Q1,Lluvia leve,Cálida
2024-01-13,24.8,18.1,21.9,2.5,7.4,Bucaramanga,Andina,1,January,Q1,Lluvia leve,Templada
2024-01-14,25.8,17.3,21.7,0.0,10.0,Bucaramanga,Andina,1,January,Q1,Sin lluvia,Templada
2024-01-15,26.0,17.7,21.6,0.0,9.3,Bucaramanga,Andina,1,January,Q1,Sin lluvia,Templada
2024-01-16,26.5,17.3,21.9,0.0,9.4,Bucaramanga,Andina,1,January,Q1,Sin lluvia,Templada
2024-01-17,26.9,18.8,22.5,0.0,8.7,Bucaramanga,Andina,1,January,Q1,Sin lluvia,Cálida
2024-01-18,27.3,18.7,22.9,0.0,9.7,Bucaramanga,Andina,1,January,Q1,Sin lluvia,Cálida
2024-01-19,27.4,19.2,23.6,0.0,10.0,Bucaramanga,Andina,1,January,Q1,Sin lluvia,Cálida
2024-01-20,27.6,20.2,23.4,0.2,10.5,Bucaramanga,Andina,1,January,Q1,Lluvia leve,Cálida
2024-01-21,26.7,19.7,23.0,0.3,10.4,Bucaramanga,Andina,1,January,Q1,Lluvia leve,Cálida
2024-01-22,27.8,18.0,23.2,0.0,10.0,Bucaramanga,Andina,1,January,Q1,Sin lluvia,Cálida
2024-01-23,28.2,18.0,23.3,0.0,10.0,Bucaramanga,Andina,1,January,Q1,Sin lluvia,Cálida
2024-01-24,28.1,19.2,23.6,0.0,11.7,Bucaramanga,Andina,1,January,Q1,Sin lluvia,Cálida
2024-01-25,28.0,18.7,23.4,0.0,10.1,Bucaramanga,Andina,1,January,Q1,Sin lluvia,Cálida
2024-01-26,28.4,19.7,23.6,0.0,10.3,Bucaramanga,Andina,1,January,Q1,Sin lluvia,Cálida
2024-01-27,28.5,19.3,24.0,0.1,11.9,Bucaramanga,Andina,1,January,Q1,Lluvia leve,Cálida
2024-01-28,28.8,20.4,24.3,0.0,11.0,Bucaramanga,Andina,1,January,Q1,Sin lluvia,Cálida
2024-01-29,28.5,21.9,24.4,1.8,11.5,Bucaramanga,Andina,1,January,Q1,Lluvia leve,Cálida
2024-01-30,26.0,20.0,22.6,17.7,10.5,Bucaramanga,Andina,1,January,Q1,Lluvia moderada,Cálida
2024-01-31,27.2,19.5,22.8,2.8,11.1,Bucaramanga,Andina,1,January,Q1,Lluvia leve,Cálida
2024-02-01,26.0,20.3,22.3,16.2,10.0,Bucaramanga,Andina,2,February,Q1,Lluvia moderada,Cálida
2024-02-02,25.5,19.6,21.8,16.1,9.4,Bucaramanga,Andina,2,February,Q1,Lluvia moderada,Templada
2024-02-03,25.8,19.3,22.0,18.1,8.2,Bucaramanga,Andina,2,February,Q1,Lluvia moderada,Cálida
2024-02-04,25.6,19.7,22.1,11.1,7.2,Bucaramanga,Andina,2,February,Q1,Lluvia moderada,Cálida
2024-02-05,26.1,19.4,22.0,11.4,7.6,Bucaramanga,Andina,2,February,Q1,Lluvia moderada,Cálida
2024-02-06,25.9,19.4,22.0,9.1,8.0,Bucaramanga,Andina,2,February,Q1,Lluvia leve,Cálida
2024-02-07,23.3,19.3,21.3,14.0,8.9,Bucaramanga,Andina,2,February,Q1,Lluvia moderada,Templada
2024-02-08,24.1,19.8,21.0,9.5,8.6,Bucaramanga,Andina,2,February,Q1,Lluvia leve,Templada
2024-02-09,23.1,19.8,20.9,5.4,8.0,Bucaramanga,Andina,2,February,Q1,Lluvia leve,Templada
2024-02-10,25.2,19.8,22.2,5.0,8.7,Bucaramanga,Andina,2,February,Q1,Lluvia leve,Cálida
2024-02-11,26.3,19.1,22.8,3.6,9.2,Bucaramanga,Andina,2,February,Q1,Lluvia leve,Cálida
2024-02-12,26.9,19.5,23.1,0.0,8.9,Bucaramanga,Andina,2,February,Q1,Sin lluvia,Cálida
2024-02-13,27.2,19.1,23.1,0.0,9.7,Bucaramanga,Andina,2,February,Q1,Sin lluvia,Cálida
2024-02-14,26.4,19.8,23.0,0.5,8.2,Bucaramanga,Andina,2,February,Q1,Lluvia leve,Cálida
2024-02-15,27.2,18.6,23.5,3.5,9.3,Bucaramanga,Andina,2,February,Q1,Lluvia leve,Cálida
2024-02-16,27.1,20.2,23.5,0.5,7.8,Bucaramanga,Andina,2,February,Q1,Lluvia leve,Cálida
2024-02-17,27.6,20.3,23.8,2.0,9.3,Bucaramanga,Andina,2,February,Q1,Lluvia leve,Cálida
2024-02-18,27.8,20.5,23.9,0.9,9.2,Bucaramanga,Andina,2,February,Q1,Lluvia leve,Cálida
2024-02-19,25.9,20.0,22.8,7.2,9.7,Bucaramanga,Andina,2,February,Q1,Lluvia leve,Cálida
2024-02-20,25.8,18.8,22.4,4.5,8.7,Bucaramanga,Andina,2,February,Q1,Lluvia leve,Cálida
2024-02-21,23.9,19.9,21.6,17.2,8.4,Bucaramanga,Andina,2,February,Q1,Lluvia moderada,Templada
2024-02-22,22.6,18.5,20.5,9.8,7.7,Bucaramanga,Andina,2,February,Q1,Lluvia leve,Templada
2024-02-23,24.9,18.5,21.5,2.2,7.9,Bucaramanga,Andina,2,February,Q1,Lluvia leve,Templada
2024-02-24,25.8,19.3,21.9,4.9,9.4,Bucaramanga,Andina,2,February,Q1,Lluvia leve,Templada
2024-02-25,25.7,18.6,21.6,4.0,8.8,Bucaramanga,Andina,2,February,Q1,Lluvia leve,Templada
2024-02-26,25.8,19.1,22.0,3.2,10.7,Bucaramanga,Andina,2,February,Q1,Lluvia leve,Cálida
2024-02-27,26.0,19.0,22.1,9.3,11.4,Bucaramanga,Andina,2,February,Q1,Lluvia leve,Cálida
2024-02-28,26.5,18.8,22.6,0.1,9.1,Bucaramanga,Andina,2,February,Q1,Lluvia leve,Cálida
2024-02-29,27.0,19.2,22.6,0.1,10.0,Bucaramanga,Andina,2,February,Q1,Lluvia leve,Cálida
2024-03-01,26.8,18.8,22.6,0.2,9.6,Bucaramanga,Andina,3,March,Q1,Lluvia leve,Cálida
